﻿Plant_ID,Type,Scientific_Name,Scientific_Name_With_Authors,Common_Name,Family,Genus,Species,Species_Author,Infraspecies,Infraspecies_Author,Native,Naturalized,CoC,Endemic,Persisting,Status_State,Status_US,nwpl_emp,nwpl_ncne,State_Rank,Global_Rank,Category,Habitat,Growth_Habit,Duration
2015,Accepted Name,Spiranthes tuberosa,Spiranthes tuberosa Raf.,little ladies’ tresses,Orchidaceae,Spiranthes,tuberosa,Raf.,,,Y,,10,N,Y,,,FACU,UPL,S2,G5,Vascular,,Forb/herb,Perennial
1778,Accepted Name,Spirodela polyrhiza,Spirodela polyrhiza (L.) Schleid.,common duckmeal,Araceae,Spirodela,polyrhiza,(L.) Schleid.,,,Y,,3,N,Y,,,OBL,OBL,S5,G5,Vascular,"Quiet waters of ponds, lakes, marshes, and streams.",Forb/herb,
6695,Accepted Name,Sporobolus compositus var. compositus,Sporobolus compositus (Poir.) Merr. var. compositus,rough dropseed,Poaceae,Sporobolus,compositus,(Poir.) Merr.,var. compositus,,Y,,1,N,Y,,,,,S4S5,,Vascular,,Herbaceous,Perennial
2216,Accepted Name,Sporobolus michauxianus,Sporobolus michauxianus (Hitchc.) P.M. Peterson & Saarela,prairie cord grass,Poaceae,Sporobolus,michauxianus,(Hitchc.) P.M. Peterson & Saarela,,,Y,,7,N,Y,,,OBL,FACW,S5,G5,Vascular,"Upper edges of salt marshes, ice and river scour shores, exposed gravel bars in rivers, fresh water marshes, and lake shores.",Graminoid,Perennial
2271,Accepted Name,Sporobolus vaginiflorus var. vaginiflorus,Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood var. vaginiflorus,poverty dropseed,Poaceae,Sporobolus,vaginiflorus,(Torr. ex A. Gray) Alph. Wood,var. vaginiflorus,,Y,,0,N,Y,,,,,S5,G5,Vascular,"Roadsides, disturbed sites, and waste places. Common on road edges adjacent to traffic.",Graminoid,Annual
1732,Accepted Name,Stachys hispida,Stachys hispida Pursh,hispid hedge nettle,Lamiaceae,Stachys,hispida,Pursh,,,Y,,3,N,Y,,,FACW,FACW,S4,G5,Vascular,,Forb/herb,Perennial
3019,Accepted Name,Staphylea trifolia,Staphylea trifolia L.,bladdernut,Staphyleaceae,Staphylea,trifolia,L.,,,Y,,7,N,Y,,,FAC,FAC,S5,G5,Vascular,"Rocky forests, rock outcrops, thin soils on exposed calcareous bedrock, banks of forested streams, and mesic forests (particularly floodplain forests) and thickets. Prefers dry to mesic highly calcareous sites but when in rocky forested sites it may not be as strong of a calciphile.","Tree, Shrub",Perennial
769,Accepted Name,Stellaria alsine,Stellaria alsine Grimm,"bog starwort, bog stitchwort",Caryophyllaceae,Stellaria,alsine,Grimm,,,Y,,8,N,Y,,,OBL,OBL,SNR,G5,Vascular,"Springs, mucky seepage areas, small stream edges, and wet low forests. Sometimes appearing as a native in native habitats, often in cool wet sites, and usually with some tree canopy cover.",Forb/herb,Annual
748,Accepted Name,Stellaria borealis ssp. borealis,Stellaria borealis Bigelow ssp. borealis,"boreal starwort, boreal stitchwort",Caryophyllaceae,Stellaria,borealis,Bigelow,ssp. borealis,,Y,,9,N,Y,,,FACW,FACW,S5,G5,Vascular,"Springs and spring runs, openings in swamps, seeps, and springy edges of small rivulets and streams. Often in areas which are perennially wet, cool, without a dense canopy cover, and without dense tall herbaceous vegetation. Sometimes growing in mosses.",Forb/herb,Perennial
749,Accepted Name,Stellaria longifolia,Stellaria longifolia Muhl. ex Willd.,"long-leaved starwort, long-leaved stitchwort",Caryophyllaceae,Stellaria,longifolia,Muhl. ex Willd.,,,Y,,4,N,Y,,,FACW,FACW,S5,G5,Vascular,,Forb/herb,Perennial
1844,Accepted Name,Streptopus amplexifolius,Streptopus amplexifolius (L.) DC.,"clasping-leaved twisted stalk, white mandarin",Liliaceae,Streptopus,amplexifolius,(L.) DC.,,,Y,,9,N,Y,,,FAC,FAC,S4,G5T5,Vascular,"Banks of small streams in cool hardwood-coniferous or coniferous forests. Also in seepage areas, hummocks in swamps, and wet cool forests. Most common in the coolest parts of New York. Populations are often small and individual plants are often widely scattered throughout the appropriate habitat.",Herbaceous,Perennial
1794,Accepted Name,Streptopus lanceolatus,Streptopus lanceolatus (Aiton) Reveal,"rose twisted stalk, rose mandarin",Liliaceae,Streptopus,lanceolatus,(Aiton) Reveal,,,Y,,8,N,Y,,,FAC,FACU,S5,G5,Vascular,Cool mesic hardwood and hardwood-coniferous forests. Most common in the coolest and more northern parts of New York.,Herbaceous,Perennial
6563,Accepted Name,Strophostyles helvola,Strophostyles helvola (L.) Elliott,annual woolly bean,Fabaceae,Strophostyles,helvola,(L.) Elliott,,,Y,,2,N,Y,,,FACU,FAC,S5,,Vascular,,Herbaceous,Annual
2500,Accepted Name,Stuckenia pectinata,Stuckenia pectinata (L.) Börner,Sago pondweed,Potamogetonaceae,Stuckenia,pectinata,(L.) Börner,,,Y,,2,N,Y,,,OBL,OBL,S5,,Vascular,"Shallow water of ponds, lakes and slow moving streams.",Forb/herb,
508,Accepted Name,Symphyotrichum cordifolium,Symphyotrichum cordifolium (L.) G.L. Nesom,heart-leaved aster,Asteraceae,Symphyotrichum,cordifolium,(L.) G.L. Nesom,,,Y,,4,N,Y,,,,,S5,G5,Vascular,"Thin forests, woodlands, edges of forests, trails and paths in forests, rocky slopes, and disturbed soils. Perhaps its preferred habitat is along edges of forests where it gets a lot of light but herbaceous competition is minimal.",Forb/herb,Perennial
450,Accepted Name,Symphyotrichum dumosum,Symphyotrichum dumosum (L.) G.L. Nesom,bushy aster,Asteraceae,Symphyotrichum,dumosum,(L.) G.L. Nesom,,,Y,,7,N,Y,,,FAC,FAC,SNR,G5,Vascular,,Forb/herb,Perennial
506,Accepted Name,Symphyotrichum ericoides var. ericoides,Symphyotrichum ericoides (L.) G.L. Nesom var. ericoides,heath aster,Asteraceae,Symphyotrichum,ericoides,(L.) G.L. Nesom,var. ericoides,,Y,,1,N,Y,,,FACU,FACU,S5,G5,Vascular,,Forb/herb,Perennial
467,Accepted Name,Symphyotrichum laeve var. laeve,Symphyotrichum laeve (L.) Á. Löve & D. Löve var. laeve,smooth aster,Asteraceae,Symphyotrichum,laeve,(L.) Á. Löve & D. Löve,var. laeve,,Y,,2,N,Y,,,FACU,FACU,S5,G5T5,Vascular,"Dry rocky forested slopes, woodlands, edges of forests, roadsides, occasionally fields, and thickets. Does particularly well in calcareous soils.",Forb/herb,Perennial
452,Accepted Name,Symphyotrichum lanceolatum var. lanceolatum,Symphyotrichum lanceolatum (Willd.) G.L. Nesom var. lanceolatum,lance-leaved aster,Asteraceae,Symphyotrichum,lanceolatum,(Willd.) G.L. Nesom,var. lanceolatum,,Y,,1,N,Y,,,FACW,FACW,S5,G5TNR,Vascular,"Floodplain forests and thickets, successional fields, wet forests, swamps, stream banks, roadsides, and ditches. A vigorous spreader this species is quite weedy and has long rhizomes that can form large clonal patches. It grows in a variety of habitats from dry to wet and from open to shaded.",Forb/herb,Perennial
425,Accepted Name,Symphyotrichum lateriflorum,Symphyotrichum lateriflorum (L.) Á. Löve & D. Löve,calico aster,Asteraceae,Symphyotrichum,lateriflorum,(L.) Á. Löve & D. Löve,,,Y,,0,N,Y,,,FACW,FAC,S5,G5T5,Vascular,"Successional fields, roadsides, woodlands, openings in forests, disturbed areas, and less frequently on stream banks and in swamps.",Forb/herb,Perennial
409,Accepted Name,Symphyotrichum lowrieanum,Symphyotrichum lowrieanum (Porter) G.L. Nesom,Lowrie’s aster,Asteraceae,Symphyotrichum,lowrieanum,(Porter) G.L. Nesom,,,Y,,4,N,Y,,,,,S4,G3G5Q,Vascular,"Dry rocky forested slopes, edges of forests, and occasionally fields. This species resembles S. cordifolium although it is distinct and is much less frequent than S. cordifolium. Symphyotrichum lowrieanum perhaps prefers more calcareous, drier, and more open habitats than S. cordifolium.",Forb/herb,Perennial
6960,Accepted Name,Symphyotrichum novae-angliae,Symphyotrichum novae-angliae (L.) G.L. Nesom,New England aster,Asteraceae,Symphyotrichum,novae-angliae,(L.) G.L. Nesom,,,Y,,1,N,Y,,,FACW,FACW,S5,,Vascular,"Successional fields, roadsides, and waste places. Frequently in dry to mesic sites and less frequently in wetter soils.",Herbaceous,Perennial
438,Accepted Name,Symphyotrichum patens var. patens,Symphyotrichum patens (Aiton) G.L. Nesom var. patens,common late purple aster,Asteraceae,Symphyotrichum,patens,(Aiton) G.L. Nesom,var. patens,,Y,,6,N,Y,,,,,S4,G5T5,Vascular,"Rocky summits, woodlands, and dry rocky forested slopes. A southern species with us mostly in warmer and southern parts of NY.",Forb/herb,Perennial
429,Accepted Name,Symphyotrichum pilosum var. pilosum,Symphyotrichum pilosum (Willd.) G.L. Nesom var. pilosum,frostweed aster,Asteraceae,Symphyotrichum,pilosum,(Willd.) G.L. Nesom,var. pilosum,,Y,,0,N,Y,,,FAC,FACU,S5,G5T5,Vascular,"Roadsides, successional fields, pastures, waste places, and disturbed areas. A weedy species very commonly along roads and in disturbed soils.",Forb/herb,Perennial
440,Accepted Name,Symphyotrichum pilosum var. pringlei,Symphyotrichum pilosum (Willd.) G.L. Nesom var. pringlei (A. Gray) G.L. Nesom,Pringle’s aster,Asteraceae,Symphyotrichum,pilosum,(Willd.) G.L. Nesom,var. pringlei,(A. Gray) G.L. Nesom,Y,,0,N,Y,,,FAC,FACU,S4,G5T5,Vascular,"Dry successional fields, utility line cuts, edges of forested areas, and roadsides. Compared to the typical variety, var. pringlei grows in drier sites with less herbaceous competition, and more often is in more native type habitats.",Forb/herb,Perennial
6961,Accepted Name,Symphyotrichum praealtum,Symphyotrichum praealtum (Poir.) G.L. Nesom,willow-leaved aster,Asteraceae,Symphyotrichum,praealtum,(Poir.) G.L. Nesom,,,Y,,8,N,Y,,,FACW,FACW,S5,,Vascular,,Herbaceous,Perennial
441,Accepted Name,Symphyotrichum prenanthoides,Symphyotrichum prenanthoides (Muhl. ex Willd.) G.L. Nesom,crooked-stemmed aster,Asteraceae,Symphyotrichum,prenanthoides,(Muhl. ex Willd.) G.L. Nesom,,,Y,,3,N,Y,,,FAC,FAC,S5,G4G5,Vascular,"Swamps, wet ditches, thickets, stream banks and gravel bars, and seepage areas. Usually in wet to wet-mesic soil or soils that are seasonally wet. Often with some amount of canopy cover although most robust in open sites.",Forb/herb,Perennial
428,Accepted Name,Symphyotrichum puniceum var. puniceum,Symphyotrichum puniceum (L.) Á. Löve & D. Löve var. puniceum,purple-stemmed aster,Asteraceae,Symphyotrichum,puniceum,(L.) Á. Löve & D. Löve,var. puniceum,,Y,,4,N,Y,,,OBL,OBL,S5,G5T5,Vascular,"Swamps, marshes, fens, wet thickets, stream banks, and ditches. A common aster of various wetland types and usually not too weedy.",Forb/herb,Perennial
427,Accepted Name,Symphyotrichum racemosum,Symphyotrichum racemosum (Elliott) G.L. Nesom,small white aster,Asteraceae,Symphyotrichum,racemosum,(Elliott) G.L. Nesom,,,Y,,0,N,Y,,,FACW,FACW,S5,G4G5,Vascular,"Successional fields, roadsides, shores of lakes, and disturbed soils. With us mostly in dry to mesic soils in southeastern NY.",Forb/herb,Perennial
6962,Accepted Name,Symphyotrichum tradescantii,Symphyotrichum tradescantii (L.) G.L. Nesom,Tradescant’s aster,Asteraceae,Symphyotrichum,tradescantii,(L.) G.L. Nesom,,,Y,,9,N,Y,,,FACW,FACW,S4S5,,Vascular,,Herbaceous,Perennial
449,Accepted Name,Symphyotrichum undulatum,Symphyotrichum undulatum (L.) G.L. Nesom,wavy-leaved aster,Asteraceae,Symphyotrichum,undulatum,(L.) G.L. Nesom,,,Y,,5,N,Y,,,,,S5,G5,Vascular,"Forest edges, woodlands, rocky open forests, edges of forests, bluffs, and occasionally roadsides. Grows in dry to mesic soils but more often in drier soils.",Forb/herb,Perennial
444,Accepted Name,Symphyotrichum urophyllum,Symphyotrichum urophyllum (Lindl.) G.L. Nesom,arrow-leaved aster,Asteraceae,Symphyotrichum,urophyllum,(Lindl.) G.L. Nesom,,,Y,,1,N,Y,,,,,S5,G4G5,Vascular,"Successional fields, openings in forests, and roadsides. Almost entirely a field species/ Late in the season its white panicles can easily be spotted poking above the other herbaceous vegetation.",Forb/herb,Perennial
131,Accepted Name,Symplocarpus foetidus,Symplocarpus foetidus (L.) Salisb. ex W.P.C. Barton,skunk cabbage,Araceae,Symplocarpus,foetidus,(L.) Salisb. ex W.P.C. Barton,,,Y,,5,N,Y,,,OBL,OBL,S5,G5,Vascular,"Seepage springs and slopes, swamps, and wet floodplain forests.  Symplocarpus foetidus is common in a variety of shaded wetlands although it does have a preference for cold seepage areas and mucky soils.",Forb/herb,Perennial
73,Accepted Name,Taenidia integerrima,Taenidia integerrima (L.) Drude,yellow pimpernel,Apiaceae,Taenidia,integerrima,(L.) Drude,,,Y,,7,N,Y,,,,,S5,G5,Vascular,"Thin forests, non weedy clearings and forest openings, rims of ravines, and shale talus slopes. The soils are often dry, rocky, and calcareous.  This species appears to need a lot of light to flower and become vigorous although it does not do well with herbaceous competition.  It also is much more abundant in calcareous regions.  Its habitat preferences are similar to Zizia aptera except perhaps for the preferences for calcareous sites.",Forb/herb,Perennial
3026,Accepted Name,Taxus canadensis,Taxus canadensis Marshall,"Canada yew, American yew",Taxaceae,Taxus,canadensis,Marshall,,,Y,,9,N,Y,,,FAC,FACU,S5,G5,Vascular,"Cool mesic to wet-mesic hardwood to mixed coniferous-hardwood forests, shaded talus slopes, and hummocks in swamps. Highly prized by deer and in areas with an overpopulation of deer becoming restricted to steep slopes and tops of boulders that are inaccessible to deer browse.",Shrub,Perennial
6564,Accepted Name,Tephrosia virginiana,Tephrosia virginiana (L.) Pers.,goat’s rue,Fabaceae,Tephrosia,virginiana,(L.) Pers.,,,Y,,9,N,Y,,,,,S4S5,,Vascular,"Rocky summits, talus slopes, woodlands, and bluffs. Primarily a species of dry rocky soils in unshaded habitats. Occurs in the more southern and warmer parts of New York.",Herbaceous,Perennial
1723,Accepted Name,Teucrium canadense,Teucrium canadense L.,American germander,Lamiaceae,Teucrium,canadense,L.,,,Y,,4,N,Y,,,FACW,FACW,S5,G5T5,Vascular,"Floodplain forests, alluvial thickets, edges of streams, and sand and gravel bars in streams. Sometimes somewhat weedy.",Forb/herb,Perennial
6284,Accepted Name,Thalictrum dioicum,Thalictrum dioicum L.,early meadow rue,Ranunculaceae,Thalictrum,dioicum,L.,,,Y,,7,N,Y,,,FAC,FACU,S5,,Vascular,Mesic hardwood forests and forest edges in thin to deep often calcareous or circumneutral soils.,Herbaceous,Perennial
2552,Accepted Name,Thalictrum pubescens,Thalictrum pubescens Pursh,tall meadow rue,Ranunculaceae,Thalictrum,pubescens,Pursh,,,Y,,4,N,Y,,,FACW,FACW,S5,G5,Vascular,"Rich fens, stream banks, swamps, marshes, and wet thickets.",Forb/herb,Perennial
2568,Accepted Name,Thalictrum thalictroides,Thalictrum thalictroides (L.) A.J. Eames & B. Boivin,rue anemone,Ranunculaceae,Thalictrum,thalictroides,(L.) A.J. Eames & B. Boivin,,,Y,,7,N,Y,,,FACU,FACU,S5,G5,Vascular,"Hardwood forests, forest edges, openings in forests, edges of forested dirt roads on mid to upper slopes and usually in thin dry-mesic coarse grained or rocky circumneutral to calcareous soils.",Forb/herb,Perennial
74,Accepted Name,Thaspium barbinode,Thaspium barbinode (Michx.) Nutt.,hairy-jointed meadow parsnip,Apiaceae,Thaspium,barbinode,(Michx.) Nutt.,,,Y,,7,N,Y,Endangered-State,,FACU,UPL,S1,G5,Vascular,,Forb/herb,Perennial
3031,Accepted Name,Thelypteris palustris var. pubescens,Thelypteris palustris Schott var. pubescens (G. Lawson) Fernald,marsh fern,Thelypteridaceae,Thelypteris,palustris,Schott,var. pubescens,(G. Lawson) Fernald,Y,,4,N,Y,,,FACW,FACW,S5,G5T5,Vascular,"Marshes, rich fens, and swamps; edges of ponds, lakes, and streams; and ditches and open wet thickets.",Forb/herb,Perennial
924,Accepted Name,Thuja occidentalis,Thuja occidentalis L.,"northern white cedar, arbor vitae",Cupressaceae,Thuja,occidentalis,L.,,,Y,,6,N,Y,,,FACW,FACW,S5,G5,Vascular,"Calcareous cliffs and ledges, rocky summits, alvars, fens, and rich swamps. Grows in both xeric and wet, often cool sites. Mostly confined to calcareous soils and bedrock. In northern and cooler parts of New York it become less of a calciphile. In swamps it can from dense impenetrable stands.",Tree,Perennial
2904,Accepted Name,Tiarella cordifolia,Tiarella cordifolia L.,foamflower,Saxifragaceae,Tiarella,cordifolia,L.,,,Y,,7,N,Y,,,FAC,FACU,S5,G5,Vascular,"Mesic hardwood forests, edges of forested seeps, and hummocks in swamps. Generally found in valley bottoms or on lower slopes.",Forb/herb,Perennial
3036,Accepted Name,Tilia americana var. americana,Tilia americana L. var. americana,American basswood,Malvaceae,Tilia,americana,L.,var. americana,,Y,,7,N,Y,,,FACU,FACU,S5,G5T5,Vascular,"Rich mesic forests, talus slopes, bases of rock outcrops, bluffs, and thin soil over calcareous bedrock. Although occurring throughout New York's mesic hardwood forests excepting the cooler parts of the state this species is most abundant in deep rich mesic soils of valley bottoms and lower slopes as well as on talus slopes and in association with rocky outcrops.",Tree,Perennial
2274,Accepted Name,Torreyochloa pallida var. fernaldii,Torreyochloa pallida (Torr.) G.L. Church var. fernaldii (Hitchc.) Dore,Fernald’s false manna grass,Poaceae,Torreyochloa,pallida,(Torr.) G.L. Church,var. fernaldii,(Hitchc.) Dore,Y,,6,N,Y,,,OBL,OBL,S5,G5?T4Q,Vascular,"Edges of ponds and lakes, stream margins, and marshes. Often in slightly inundated to saturated mucky soils.",Graminoid,Perennial
2275,Accepted Name,Torreyochloa pallida var. pallida,Torreyochloa pallida (Torr.) G.L. Church var. pallida,pale false manna grass,Poaceae,Torreyochloa,pallida,(Torr.) G.L. Church,var. pallida,,Y,,6,N,Y,,,OBL,OBL,S5,G5?T5?,Vascular,,Graminoid,Perennial
6610,Accepted Name,Toxicodendron radicans ssp. radicans,Toxicodendron radicans (L.) Kuntze ssp. radicans,eastern poison ivy,Anacardiaceae,Toxicodendron,radicans,(L.) Kuntze,ssp. radicans,,Y,,3,N,Y,,,FAC,FAC,S5,,Vascular,"Talus slopes, bases of cliffs, rich mesic forests, wet forests, swamps, and disturbed ground.  It occurs in a variety of habitats but does particularly well in calcareous and rich sites.",Vine,Perennial
65,Accepted Name,Toxicodendron vernix,Toxicodendron vernix (L.) Kuntze,poison sumac,Anacardiaceae,Toxicodendron,vernix,(L.) Kuntze,,,Y,,9,N,Y,,,OBL,OBL,S4,G5,Vascular,"Swamps, calcareous marshes, and rich fens.  Although it does occur in swamps it does best in opening in swamps or where the canopy is not too dense.  It is mostly restricted to calcareous wet sites.","Tree, Shrub",Perennial
1081,Accepted Name,Trichophorum alpinum,Trichophorum alpinum (L.) Pers.,lime-loving club sedge,Cyperaceae,Trichophorum,alpinum,(L.) Pers.,,,Y,,9,N,Y,,, ,OBL,S5,G5,Vascular,,Graminoid,Perennial
